ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,name
21260,Single,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,Jessica Williams
11817,Single,Female,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Robert Garcia
19223,Married,Female,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,48.0,No,John Miller
18517,Married,Male,100000.0,3.0,Bachelors,Management,Yes,4.0,0-1 Miles,North America,41.0,No,Robert Garcia
21717,Married,Male,40000.0,2.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,47.0,No,Laura Martinez
13760,Married,Male,60000.0,4.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,David Garcia
18145,Married,Male,80000.0,5.0,Bachelors,Management,No,2.0,2-5 Miles,Europe,62.0,No,Michael Martinez
21770,Married,Male,60000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,60.0,No,Robert Brown
11165,Married,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,33.0,No,Daniel Jones
16377,Single,Female,80000.0,4.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,Daniel Brown
26248,Married,Male,20000.0,3.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,52.0,No,John Williams
23461,Married,Female,90000.0,5.0,Partial College,Professional,Yes,3.0,2-5 Miles,North America,40.0,No,David Garcia
29133,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,42.0,No,Jane Miller
27673,Single,Female,60000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,David Jones
12774,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,51.0,Yes,Jane Miller
18910,Single,Male,30000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,Laura Jones
11699,Single,,60000.0,,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,,No,David Williams
16725,Married,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,26.0,No,Laura Smith
28269,Single,Female,130000.0,1.0,Bachelors,Management,No,1.0,2-5 Miles,North America,45.0,No,Daniel Smith
23144,Married,Male,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,Yes,John Williams
23376,Married,Male,70000.0,1.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,44.0,Yes,Jane Miller
25970,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,41.0,Yes,Laura Jones
28068,Single,Female,80000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,36.0,Yes,Michael Jones
18390,Married,,80000.0,5.0,Partial College,Professional,Yes,2.0,0-1 Miles,North America,44.0,No,Emily Martinez
29112,Single,Male,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,30.0,No,Robert Brown
14090,Married,Female,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,David Smith
27040,Married,Male,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,Robert Rodriguez
23479,Single,Male,90000.0,0.0,Partial College,Professional,No,2.0,0-1 Miles,North America,43.0,Yes,Jane Miller
16795,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,59.0,No,Sarah Smith
22014,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,26.0,No,Sarah Johnson
13314,Married,Male,120000.0,1.0,High School,Professional,Yes,4.0,5-10 Miles,North America,46.0,Yes,David Rodriguez
11619,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,No,Michael Smith
29132,Single,Female,40000.0,0.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,42.0,Yes,Daniel Martinez
11199,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,Daniel Johnson
20296,Single,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,33.0,Yes,Laura Rodriguez
17546,Married,Female,70000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,44.0,Yes,David Brown
18069,Married,Male,70000.0,5.0,Bachelors,Management,Yes,4.0,10+ Miles,North America,60.0,No,Jane Williams
23712,Single,Female,70000.0,2.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,Robert Davis
23358,Married,Male,60000.0,0.0,High School,Professional,Yes,2.0,5-10 Miles,North America,32.0,Yes,Jessica Williams
20518,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,58.0,No,Robert Johnson
28026,Married,Female,40000.0,2.0,High School,Professional,No,2.0,2-5 Miles,North America,59.0,No,Robert Smith
11669,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,1.0,2-5 Miles,North America,38.0,No,Laura Martinez
16020,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,Jane Williams
27090,Married,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,37.0,Yes,David Brown
27198,Single,Female,80000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,Sarah Davis
19661,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,Emily Miller
26327,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,John Davis
26341,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,2.0,0-1 Miles,North America,37.0,No,Laura Brown
24958,Single,Female,40000.0,5.0,High School,Professional,No,3.0,2-5 Miles,North America,60.0,Yes,Daniel Jones
13287,Single,Male,110000.0,4.0,Bachelors,Management,Yes,4.0,5-10 Miles,North America,42.0,Yes,Laura Davis
14493,Single,Female,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,No,Daniel Martinez
26678,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,49.0,No,John Davis
23275,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,Jessica Brown
11270,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,0-1 Miles,North America,42.0,Yes,John Rodriguez
20084,Married,Male,20000.0,2.0,High School,Manual,No,2.0,0-1 Miles,North America,53.0,No,Sarah Jones
16144,Married,Male,70000.0,1.0,Graduate Degree,Professional,Yes,1.0,0-1 Miles,North America,46.0,Yes,Jessica Jones
27731,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,Jane Williams
11886,Married,Female,60000.0,3.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,Jessica Davis
24324,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Jessica Jones
22220,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,49.0,Yes,Laura Rodriguez
26625,Single,Female,60000.0,0.0,Graduate Degree,Professional,Yes,1.0,2-5 Miles,North America,38.0,Yes,Laura Martinez
23027,Single,Male,130000.0,1.0,Bachelors,Management,No,4.0,0-1 Miles,North America,44.0,No,Jessica Martinez
16867,Single,Female,130000.0,1.0,Bachelors,Management,No,3.0,0-1 Miles,North America,45.0,Yes,Laura Davis
14514,Single,Female,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,26.0,No,Jessica Brown
19634,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,Laura Williams
18504,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,49.0,No,Robert Garcia
28799,Single,Female,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,Jessica Davis
11225,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,Jessica Brown
17657,Married,Male,40000.0,4.0,Partial College,Clerical,No,0.0,0-1 Miles,North America,30.0,No,Emily Johnson
14913,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,48.0,Yes,Daniel Miller
14077,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,Robert Williams
13296,Married,Male,110000.0,1.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,45.0,No,John Davis
20535,Married,Female,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,Daniel Martinez
12452,Married,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,Daniel Williams
28043,Married,Female,60000.0,2.0,Bachelors,Management,Yes,0.0,10+ Miles,North America,56.0,No,Emily Jones
12957,Single,Female,70000.0,1.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,44.0,No,Sarah Garcia
15412,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,69.0,No,David Davis
20514,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,59.0,No,Robert Jones
20758,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,No,Sarah Martinez
11801,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,No,Robert Johnson
22211,Married,Male,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,Daniel Williams
28087,Single,Female,40000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,Sarah Miller
23668,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,59.0,Yes,Daniel Johnson
27441,Married,Male,60000.0,3.0,High School,Professional,No,2.0,2-5 Miles,North America,53.0,No,Laura Rodriguez
27261,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,36.0,Yes,Sarah Garcia
18649,Single,Male,30000.0,1.0,High School,Clerical,Yes,2.0,1-2 Miles,North America,51.0,Yes,Laura Miller
21714,Single,Female,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,Michael Rodriguez
23217,Single,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,David Davis
23797,Single,Male,20000.0,3.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,50.0,No,Sarah Smith
13216,Married,Female,60000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,59.0,No,David Garcia
20657,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,37.0,Yes,Daniel Jones
12882,Married,Male,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,Yes,Jane Brown
25908,Married,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,Michael Johnson
16753,Single,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,Robert Williams
14608,Married,Male,50000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,42.0,No,Jane Garcia
24979,Married,Female,60000.0,2.0,Partial College,Professional,Yes,2.0,2-5 Miles,North America,57.0,Yes,Michael Rodriguez
13313,Married,Female,120000.0,1.0,High School,Professional,No,4.0,2-5 Miles,North America,45.0,No,Daniel Johnson
18952,Married,Female,100000.0,4.0,Bachelors,Management,Yes,4.0,0-1 Miles,North America,40.0,No,Jane Brown
17699,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,,No,Jessica Jones
14657,Married,Male,80000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,Yes,Daniel Johnson
11540,Single,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,Daniel Martinez
11783,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,No,Laura Johnson
14602,Married,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,David Johnson
29030,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,54.0,No,Jane Williams
26490,Single,Male,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,Robert Williams
13151,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,Laura Rodriguez
17260,Married,Male,90000.0,5.0,Partial College,Professional,Yes,3.0,0-1 Miles,North America,41.0,No,Emily Williams
15372,Married,Male,80000.0,3.0,Partial College,Professional,No,2.0,2-5 Miles,North America,50.0,Yes,Sarah Rodriguez
18105,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,Laura Johnson
19660,Married,Male,80000.0,4.0,Bachelors,Management,Yes,0.0,0-1 Miles,North America,43.0,No,David Miller
16112,Single,Male,70000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,Robert Williams
20698,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,5-10 Miles,North America,42.0,No,Emily Jones
20076,Single,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,Yes,Jane Rodriguez
24496,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,28.0,Yes,Robert Martinez
15468,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,0-1 Miles,North America,35.0,No,Jane Jones
28031,Single,Female,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,Sarah Miller
26270,Single,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,Michael Johnson
22221,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,Sarah Johnson
28228,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,Robert Smith
18363,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,Daniel Williams
23256,Single,Male,30000.0,1.0,High School,Clerical,No,1.0,5-10 Miles,North America,52.0,No,David Garcia
12768,Married,Male,30000.0,1.0,High School,Clerical,Yes,1.0,2-5 Miles,North America,52.0,Yes,Emily Rodriguez
20361,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,69.0,No,Emily Davis
21306,Single,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,51.0,No,Michael Martinez
13382,Married,Male,70000.0,5.0,Partial College,Professional,Yes,2.0,1-2 Miles,North America,57.0,Yes,Michael Williams
20310,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,Yes,Daniel Williams
22971,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,25.0,Yes,Jane Rodriguez
15287,Single,Female,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,Jane Williams
15532,Single,Male,60000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,Emily Garcia
11255,Married,Male,70000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,73.0,No,David Johnson
28090,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,Michael Williams
15255,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,Sarah Smith
13154,Married,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,Laura Smith
26778,Single,Female,40000.0,,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,Jane Brown
23248,Married,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,No,John Brown
21417,Single,Female,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,32.0,Yes,Sarah Davis
17668,Single,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,Yes,Laura Martinez
27994,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,69.0,No,Jane Davis
20376,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,52.0,Yes,John Brown
25954,Married,Male,60000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,31.0,No,David Smith
15749,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,61.0,No,Daniel Garcia
25899,Married,Female,70000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,No,Sarah Garcia
13351,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,62.0,Yes,Michael Martinez
23333,Married,Male,40000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,30.0,No,Jane Jones
21660,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,Daniel Williams
17012,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,42.0,Yes,Jessica Johnson
24514,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,30.0,No,Laura Davis
27505,Single,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,Emily Rodriguez
29243,Single,Male,110000.0,1.0,Bachelors,Management,Yes,1.0,5-10 Miles,North America,43.0,No,Jessica Davis
26582,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,33.0,Yes,Robert Smith
14271,Married,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,32.0,No,Laura Garcia
23041,Single,Female,70000.0,4.0,High School,Professional,Yes,0.0,5-10 Miles,North America,50.0,Yes,Michael Smith
29048,Single,Male,110000.0,2.0,Bachelors,Management,No,3.0,0-1 Miles,North America,37.0,Yes,Jane Jones
24433,Married,Male,70000.0,3.0,High School,Professional,No,1.0,1-2 Miles,North America,52.0,Yes,Jessica Jones
15501,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,David Brown
13911,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Daniel Johnson
20421,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,26.0,No,Laura Brown
16009,Single,Male,170000.0,1.0,Graduate Degree,Management,No,4.0,0-1 Miles,North America,66.0,No,Robert Williams
18411,Married,Male,60000.0,2.0,High School,Professional,No,2.0,5-10 Miles,North America,51.0,No,David Johnson
19163,Married,Female,70000.0,4.0,Bachelors,Professional,Yes,2.0,0-1 Miles,North America,43.0,Yes,David Davis
18572,Married,Female,60000.0,0.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,39.0,No,Michael Rodriguez
27540,Single,Female,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,37.0,Yes,Sarah Smith
19889,Single,Female,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,2-5 Miles,North America,54.0,Yes,Jane Jones
12922,Single,Female,60000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,Yes,Sarah Johnson
18891,Married,Female,40000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,No,Daniel Johnson
16773,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,No,Jane Jones
19143,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Michael Smith
23882,Single,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,Jessica Garcia
11233,Married,Male,70000.0,4.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,53.0,No,Jane Davis
12056,Married,Male,120000.0,2.0,Graduate Degree,Management,Yes,3.0,5-10 Miles,North America,64.0,No,Laura Williams
15555,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,David Brown
18423,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,52.0,No,Daniel Miller
22743,Married,Female,40000.0,5.0,High School,Professional,Yes,2.0,10+ Miles,North America,60.0,No,Emily Jones
25343,Single,Female,20000.0,3.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,50.0,No,Michael Williams
13390,Married,Female,70000.0,4.0,Partial College,Professional,No,1.0,1-2 Miles,North America,56.0,No,Michael Williams
17482,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,29.0,No,David Williams
13176,Single,Male,130000.0,0.0,Graduate Degree,Management,No,2.0,0-1 Miles,North America,38.0,Yes,Emily Davis
20504,Married,Female,40000.0,5.0,High School,Professional,No,2.0,2-5 Miles,North America,60.0,No,Robert Johnson
12205,Single,Female,130000.0,2.0,Bachelors,Management,No,4.0,0-1 Miles,North America,67.0,No,Robert Jones
16751,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,Yes,Emily Brown
21613,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,39.0,Yes,Robert Smith
24801,Single,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Emily Jones
17519,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,Robert Garcia
18347,Single,Female,30000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,31.0,No,Daniel Smith
29052,Single,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,Jane Rodriguez
11745,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,47.0,Yes,Emily Davis
19147,Married,Male,40000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,42.0,No,John Smith
19217,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,John Jones
15839,Single,Male,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,No,John Garcia
13714,Married,Female,20000.0,2.0,High School,Manual,No,2.0,1-2 Miles,North America,53.0,Yes,David Miller
22330,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,32.0,Yes,Robert Brown
18783,Single,Male,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,Jane Garcia
25041,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,Laura Smith
22046,Single,Female,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,Michael Davis
28052,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Jessica Rodriguez
26693,Married,,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,No,David Johnson
24955,Single,Male,30000.0,5.0,Partial High School,Skilled Manual,Yes,3.0,10+ Miles,North America,60.0,Yes,Jane Martinez
26065,Single,Female,110000.0,3.0,Bachelors,Management,No,4.0,1-2 Miles,North America,42.0,No,Jane Davis
13942,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,46.0,No,Michael Johnson
11219,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Sarah Jones
22118,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,Daniel Davis
23197,Married,Male,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,40.0,No,Robert Brown
14883,Married,Female,30000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,5-10 Miles,North America,53.0,Yes,Sarah Brown
27279,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,38.0,Yes,John Johnson
18322,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,26.0,No,Daniel Williams
15879,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,61.0,No,Sarah Smith
28278,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,71.0,No,Jane Davis
24416,Married,Male,90000.0,4.0,High School,Professional,Yes,2.0,1-2 Miles,North America,45.0,No,Jessica Davis
28066,Married,Male,80000.0,2.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,David Jones
11275,Married,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,72.0,Yes,Emily Brown
14872,Married,Male,30000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,Michael Garcia
16151,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,Jane Davis
19731,Married,Male,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,68.0,No,Daniel Williams
23801,Married,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,0-1 Miles,North America,49.0,No,Michael Brown
11807,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,Sarah Williams
11622,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,Jessica Brown
26597,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,42.0,No,Laura Johnson
27074,Married,Female,70000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,35.0,Yes,Emily Jones
19228,Married,Female,40000.0,2.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,48.0,No,David Davis
13415,Single,Male,100000.0,1.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,73.0,Yes,Sarah Williams
17000,Single,Female,70000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,Yes,Jessica Garcia
14569,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,No,Emily Garcia
13873,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,Jessica Garcia
20401,Married,Female,50000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,64.0,Yes,John Johnson
21583,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,Yes,Jane Davis
12029,Married,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,Emily Brown
